,,
,,
-0.00306,-0.16,0.24
-0.00305,-0.1,0.0799
-0.00304,-0.1,0.0799
-0.00303,-0.02,-0.04
-0.00302,-0.02,-0.04
-0.00301,0.06,-0.2
-0.003,0.06,-0.2
-0.00299,0.14,-0.28
-0.00298,0.14,-0.28
-0.00297,0.22,-0.44
-0.00296,0.22,-0.44
-0.00295,0.28,-0.56
-0.00294,0.28,-0.56
-0.00293,0.36,-0.72
-0.00292,0.34,-0.68
-0.00291,0.42,-0.8
-0.0029,0.42,-0.8
-0.00289,0.48,-0.88
-0.00288,0.48,-0.88
-0.00287,0.52,-1.04
-0.00286,0.52,-1
-0.00285,0.58,-1.04
-0.00284,0.58,-1.08
-0.00283,0.62,-1.12
-0.00282,0.6,-1.12
-0.00281,0.64,-1.2
-0.0028,0.64,-1.16
-0.00279,0.66,-1.2
-0.00278,0.66,-1.2
-0.00277,0.64,-1.2
-0.00276,0.66,-1.2
-0.00275,0.62,-1.2
-0.00274,0.64,-1.12
-0.00273,0.58,-1.16
-0.00272,0.6,-1.12
-0.00271,0.56,-1.04
-0.0027,0.56,-1.04
-0.00269,0.5,-0.96
-0.00268,0.5,-0.96
-0.00267,0.46,-0.88
-0.00266,0.46,-0.88
-0.00265,0.4,-0.76
-0.00264,0.4,-0.76
-0.00263,0.34,-0.68
-0.00262,0.32,-0.64
-0.00261,0.26,-0.56
-0.0026,0.26,-0.56
-0.00259,0.18,-0.36
-0.00258,0.18,-0.36
-0.00257,0.1,-0.24
-0.00256,0.1,-0.24
-0.00255,0.04,-0.12
-0.00254,0.04,-0.12
-0.00253,-0.04,0.04
-0.00252,-0.06,0.04
-0.00251,-0.12,0.12
-0.0025,-0.14,0.12
-0.00249,-0.24,0.28
-0.00248,-0.24,0.28
-0.00247,-0.3,0.4
-0.00246,-0.32,0.4
-0.00245,-0.38,0.52
-0.00244,-0.38,0.52
-0.00243,-0.44,0.6
-0.00242,-0.44,0.6
-0.00241,-0.5,0.76
-0.0024,-0.52,0.76
-0.00239,-0.56,0.84
-0.00238,-0.56,0.88
-0.00237,-0.62,0.92
-0.00236,-0.62,0.92
-0.00235,-0.66,1
-0.00234,-0.66,0.96
-0.00233,-0.7,1.04
-0.00232,-0.7,1.04
-0.00231,-0.72,1.08
-0.0023,-0.72,1.08
-0.00229,-0.72,1.08
-0.00228,-0.72,1.08
-0.00227,-0.74,1.08
-0.00226,-0.72,1.08
-0.00225,-0.7,1.08
-0.00224,-0.72,1.08
-0.00223,-0.68,1.04
-0.00222,-0.68,1.04
-0.00221,-0.64,0.96
-0.0022,-0.64,0.92
-0.00219,-0.6,0.92
-0.00218,-0.6,0.88
-0.00217,-0.56,0.76
-0.00216,-0.56,0.8
-0.00215,-0.5,0.72
-0.00214,-0.48,0.72
-0.00213,-0.42,0.6
-0.00212,-0.42,0.6
-0.00211,-0.34,0.48
-0.0021,-0.34,0.44
-0.00209,-0.28,0.36
-0.00208,-0.26,0.36
-0.00207,-0.16,0.24
-0.00206,-0.18,0.2
-0.00205,-0.1,0.12
-0.00204,-0.0799,0.0799
-0.00203,-0.02,-0.04
-0.00202,-0.02,-0.04
-0.00201,0.06,-0.2
