,,
,,
-0.003,0.16,0.32
-0.00299,0.32,0.4
-0.00298,0.24,0.48
-0.00297,0.48,0.64
-0.00296,0.48,0.64
-0.00295,0.8,0.88
-0.00294,0.72,0.88
-0.00293,0.88,1.04
-0.00292,0.96,1.04
-0.00291,1.12,1.28
-0.0029,1.12,1.28
-0.00289,1.28,1.44
-0.00288,1.28,1.44
-0.00287,1.52,1.52
-0.00286,1.44,1.6
-0.00285,1.6,1.68
-0.00284,1.6,1.76
-0.00283,1.76,1.84
-0.00282,1.76,1.84
-0.00281,1.84,1.92
-0.0028,1.84,1.92
-0.00279,1.92,2
-0.00278,1.84,1.92
-0.00277,1.92,2.08
-0.00276,1.84,2.08
-0.00275,1.92,1.92
-0.00274,1.92,1.92
-0.00273,1.84,1.92
-0.00272,1.76,1.92
-0.00271,1.84,1.84
-0.0027,1.76,1.84
-0.00269,1.6,1.68
-0.00268,1.6,1.6
-0.00267,1.44,1.6
-0.00266,1.44,1.6
-0.00265,1.28,1.36
-0.00264,1.28,1.36
-0.00263,1.04,1.28
-0.00262,1.12,1.28
-0.00261,0.88,1.04
-0.0026,0.88,1.04
-0.00259,0.72,0.88
-0.00258,0.72,0.88
-0.00257,0.48,0.64
-0.00256,0.48,0.64
-0.00255,0.24,0.4
-0.00254,0.24,0.4
-0.00253,0,0.16
-0.00252,0,0.16
-0.00251,-0.24,-0.0799
-0.0025,-0.24,-0.0799
-0.00249,-0.4,-0.32
-0.00248,-0.4,-0.24
-0.00247,-0.64,-0.56
-0.00246,-0.72,-0.56
-0.00245,-0.88,-0.64
-0.00244,-0.88,-0.72
-0.00243,-1.04,-0.96
-0.00242,-1.04,-0.96
-0.00241,-1.28,-1.2
-0.0024,-1.28,-1.2
-0.00239,-1.44,-1.28
-0.00238,-1.44,-1.36
-0.00237,-1.6,-1.52
-0.00236,-1.68,-1.52
-0.00235,-1.6,-1.6
-0.00234,-1.76,-1.6
-0.00233,-1.84,-1.68
-0.00232,-1.84,-1.84
-0.00231,-1.92,-1.76
-0.0023,-2,-1.84
-0.00229,-1.92,-1.92
-0.00228,-2,-1.84
-0.00227,-2.08,-1.92
-0.00226,-2.08,-1.92
-0.00225,-2,-1.92
-0.00224,-2,-1.92
-0.00223,-1.92,-1.84
-0.00222,-2,-1.84
-0.00221,-1.84,-1.76
-0.0022,-1.84,-1.76
-0.00219,-1.76,-1.6
-0.00218,-1.76,-1.6
-0.00217,-1.6,-1.52
-0.00216,-1.68,-1.52
-0.00215,-1.44,-1.36
-0.00214,-1.44,-1.28
-0.00213,-1.28,-1.2
-0.00212,-1.28,-1.2
-0.00211,-1.04,-0.96
-0.0021,-1.04,-0.96
-0.00209,-0.88,-0.8
-0.00208,-0.88,-0.72
-0.00207,-0.64,-0.56
-0.00206,-0.64,-0.56
-0.00205,-0.4,-0.32
-0.00204,-0.4,-0.32
-0.00203,-0.16,-0.0799
-0.00202,-0.16,-0.0799
-0.00201,0,0.0799
-0.002,0,0.0799
-0.00199,0.24,0.4
-0.00198,0.24,0.4
-0.00197,0.48,0.64
-0.00196,0.48,0.64
-0.00195,0.72,0.8
-0.00194,0.72,0.88
-0.00193,0.88,1.04
-0.00192,0.88,1.04
-0.00191,1.04,1.2
-0.0019,1.12,1.28
-0.00189,1.28,1.36
-0.00188,1.28,1.36
-0.00187,1.44,1.52
-0.00186,1.44,1.52
-0.00185,1.52,1.6
-0.00184,1.6,1.6
-0.00183,1.68,1.84
-0.00182,1.68,1.84
-0.00181,1.76,1.92
-0.0018,1.76,1.92
-0.00179,1.84,1.92
-0.00178,1.84,1.92
-0.00177,1.92,2.08
-0.00176,1.92,1.92
-0.00175,1.92,2.08
-0.00174,1.84,1.92
-0.00173,1.92,2
-0.00172,1.84,1.92
-0.00171,1.76,1.84
-0.0017,1.76,1.84
-0.00169,1.6,1.76
-0.00168,1.6,1.76
-0.00167,1.52,1.6
-0.00166,1.44,1.6
-0.00165,1.28,1.44
-0.00164,1.36,1.44
-0.00163,1.12,1.28
-0.00162,1.12,1.36
-0.00161,0.96,1.12
-0.0016,0.88,1.04
-0.00159,0.8,0.96
-0.00158,0.8,0.88
-0.00157,0.56,0.72
-0.00156,0.48,0.72
-0.00155,0.32,0.4
-0.00154,0.24,0.4
-0.00153,0.0799,0.24
-0.00152,0.0799,0.16
-0.00151,-0.16,0
-0.0015,-0.16,0
-0.00149,-0.4,-0.24
-0.00148,-0.4,-0.32
-0.00147,-0.56,-0.48
-0.00146,-0.64,-0.48
-0.00145,-0.8,-0.64
-0.00144,-0.8,-0.64
-0.00143,-1.04,-0.88
-0.00142,-1.04,-0.88
-0.00141,-1.2,-1.04
-0.0014,-1.2,-1.12
-0.00139,-1.36,-1.28
-0.00138,-1.44,-1.28
-0.00137,-1.52,-1.44
-0.00136,-1.6,-1.44
-0.00135,-1.68,-1.6
-0.00134,-1.68,-1.6
-0.00133,-1.84,-1.68
-0.00132,-1.84,-1.68
-0.00131,-1.92,-1.84
-0.0013,-1.92,-1.84
-0.00129,-2,-1.92
-0.00128,-2,-1.92
-0.00127,-2,-1.84
-0.00126,-2,-1.92
-0.00125,-2.08,-1.92
-0.00124,-2,-1.92
-0.00123,-2,-1.84
-0.00122,-2,-1.84
-0.00121,-1.84,-1.84
-0.0012,-1.92,-1.84
-0.00119,-1.76,-1.68
-0.00118,-1.84,-1.68
-0.00117,-1.68,-1.52
-0.00116,-1.68,-1.52
-0.00115,-1.52,-1.44
-0.00114,-1.52,-1.44
-0.00113,-1.36,-1.2
-0.00112,-1.36,-1.2
-0.00111,-1.12,-1.04
-0.0011,-1.12,-0.96
-0.00109,-0.88,-0.88
-0.00108,-0.88,-0.88
-0.00107,-0.72,-0.64
-0.00106,-0.72,-0.56
-0.00105,-0.48,-0.4
-0.00104,-0.48,-0.4
-0.00103,-0.32,-0.16
-0.00102,-0.24,-0.16
-0.00101,-0.0799,0.0799
-0.001,0,0.0799
-0.00099,0.16,0.32
-0.00098,0.16,0.4
-0.00097,0.4,0.56
-0.00096,0.4,0.56
-0.00095,0.64,0.72
-0.00094,0.64,0.72
-0.00093,0.88,0.96
-0.00092,0.8,0.96
-0.00091,1.04,1.2
-0.0009,1.04,1.2
-0.00089,1.2,1.36
-0.00088,1.2,1.36
-0.00087,1.36,1.52
-0.00086,1.36,1.44
-0.00085,1.52,1.6
-0.00084,1.52,1.6
-0.00083,1.68,1.76
-0.00082,1.68,1.76
-0.00081,1.76,1.84
-0.0008,1.76,1.84
-0.00079,1.84,1.92
-0.00078,1.84,1.92
-0.00077,1.92,2
-0.00076,1.84,1.92
-0.00075,1.92,2.08
-0.00074,1.92,1.92
-0.00073,1.84,2
-0.00072,1.84,1.92
-0.00071,1.76,1.92
-0.0007,1.76,1.84
-0.00069,1.68,1.76
-0.00068,1.68,1.76
-0.00067,1.52,1.6
-0.00066,1.52,1.6
-0.00065,1.36,1.52
-0.00064,1.36,1.52
-0.00063,1.2,1.36
-0.00062,1.2,1.36
-0.00061,1.04,1.2
-0.0006,0.96,1.12
-0.00059,0.8,0.96
-0.00058,0.8,0.96
-0.00057,0.56,0.72
-0.00056,0.56,0.72
-0.00055,0.32,0.56
-0.00054,0.4,0.56
-0.00053,0.16,0.32
-0.00052,0.0799,0.32
-0.00051,-0.0799,0.0799
-0.0005,-0.0799,0.0799
-0.00049,-0.32,-0.24
-0.00048,-0.4,-0.24
-0.00047,-0.56,-0.4
-0.00046,-0.56,-0.4
-0.00045,-0.72,-0.64
-0.00044,-0.72,-0.64
-0.00043,-0.96,-0.88
-0.00042,-0.96,-0.88
-0.00041,-1.12,-1.04
