,,
,,
-0.003,0.36,0.38
-0.00299,0.4,0.42
-0.00298,0.42,0.42
-0.00297,0.48,0.5
-0.00296,0.48,0.5
-0.00295,0.54,0.56
-0.00294,0.54,0.56
-0.00293,0.58,0.6
-0.00292,0.6,0.58
-0.00291,0.64,0.66
-0.0029,0.64,0.64
-0.00289,0.68,0.68
-0.00288,0.68,0.7
-0.00287,0.72,0.72
-0.00286,0.7,0.72
-0.00285,0.74,0.74
-0.00284,0.72,0.74
-0.00283,0.74,0.72
-0.00282,0.72,0.72
-0.00281,0.68,0.7
-0.0028,0.68,0.7
-0.00279,0.64,0.66
-0.00278,0.66,0.66
-0.00277,0.6,0.6
-0.00276,0.6,0.62
-0.00275,0.54,0.58
-0.00274,0.54,0.56
-0.00273,0.48,0.5
-0.00272,0.48,0.5
-0.00271,0.42,0.42
-0.0027,0.42,0.42
-0.00269,0.34,0.34
-0.00268,0.32,0.34
-0.00267,0.26,0.28
-0.00266,0.26,0.28
-0.00265,0.18,0.2
-0.00264,0.18,0.2
-0.00263,0.1,0.12
-0.00262,0.1,0.1
-0.00261,0,0.04
-0.0026,0.02,0.02
-0.00259,-0.06,-0.06
-0.00258,-0.06,-0.06
-0.00257,-0.04,-0.14
-0.00256,-0.06,-0.16
-0.00255,-0.02,-0.22
-0.00254,-0.02,-0.24
-0.00253,-0.04,-0.32
-0.00252,-0.06,-0.32
-0.00251,0,-0.38
-0.0025,-0.04,-0.4
-0.00249,-0.02,-0.46
-0.00248,-0.04,-0.46
-0.00247,-0.02,-0.54
-0.00246,-0.04,-0.54
-0.00245,-0.02,-0.6
-0.00244,-0.04,-0.6
-0.00243,-0.02,-0.64
-0.00242,-0.02,-0.64
-0.00241,-0.04,-0.68
-0.0024,-0.02,-0.68
-0.00239,-0.04,-0.72
-0.00238,-0.02,-0.72
-0.00237,-0.04,-0.74
-0.00236,-0.04,-0.74
-0.00235,-0.02,-0.74
-0.00234,-0.02,-0.74
-0.00233,-0.04,-0.76
-0.00232,-0.04,-0.74
-0.00231,-0.02,-0.72
-0.0023,-0.02,-0.74
-0.00229,-0.04,-0.68
-0.00228,-0.04,-0.68
-0.00227,-0.02,-0.68
-0.00226,-0.04,-0.68
-0.00225,-0.02,-0.6
-0.00224,-0.04,-0.62
-0.00223,-0.02,-0.54
-0.00222,-0.02,-0.54
-0.00221,-0.04,-0.46
-0.0022,-0.02,-0.46
-0.00219,-0.04,-0.4
-0.00218,-0.02,-0.4
-0.00217,-0.06,-0.32
-0.00216,0,-0.3
-0.00215,-0.04,-0.24
-0.00214,-0.04,-0.24
-0.00213,-0.02,-0.14
-0.00212,-0.02,-0.14
-0.00211,-0.04,-0.06
